"owner","package_id","dataset_name","resource_id","resource_name"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","aca4ed87-4fed-42f1-996c-3c6c2b08d999","Sealed Source Tracking System – 2019 (English)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","91fcde92-7ca2-4ceb-b26d-9ecc8a91a27c","Sealed Source Tracking System – 2019 (French)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","cca0fdef-30d7-457d-a2b4-5cc366179b68","Sealed Source Tracking System – 2020 (English)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","27d87381-8d7b-4765-8639-2fffd5eb547d","Sealed Source Tracking System – 2020 (French)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","147a1943-63d0-423d-90eb-73aa1c5bbe92","Sealed Source Tracking System – 2021 (English)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","bf5bf086-0c24-43e5-8156-f8978fa8e847","Sealed Source Tracking System – 2021 (French)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","65586017-d50f-4ff9-bfcd-b612c32e21d4","Sealed Source Tracking System – 2022 (English)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","29a2c99a-ab5f-47d7-9868-73f3f4bb9497","Sealed Source Tracking System – 2022 (French)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","8ef4aeb6-25b9-4f99-b9a0-b5b7b86c6ea4","Sealed Source Tracking System – 2023 (English)"
"cnsc-ccsn","3b119925-fd22-4b1b-a01f-7e83e7d5900b","Sealed Source Tracking System","a7bd2d3a-d5f0-458c-94ce-524493d8e805","Sealed Source Tracking System – 2023 (French)"
"pc","3bad5ce0-0b16-43ee-be32-78cc2f64843f","Benthic Invertabrates - Ivvavik","c8cc8eb8-bfdb-4d0b-b205-d7006ab5bf1c","Benthic Invertabrate - Ivvavik - 2008-2016 - data "
"pc","3bad5ce0-0b16-43ee-be32-78cc2f64843f","Benthic Invertabrates - Ivvavik","29c39a94-96d6-4a4f-afa0-6180ae0b817e","Benthic Invertabrate - Ivvavik - 2008-2016 - data dictionary"
"esdc-edsc","3bcb3cd0-296b-4095-96a3-c8bb17495e47","Average monthly payments for Canada Pension Plan (CPP) disability beneficiaries by age group, gender and calendar year ($)","60f4c2ca-92c0-4960-ac4c-7be888a7456f","Average monthly payments for Canada Pension Plan (CPP) disability beneficiaries by age group, gender and calendar year"
"esdc-edsc","3bcb3cd0-296b-4095-96a3-c8bb17495e47","Average monthly payments for Canada Pension Plan (CPP) disability beneficiaries by age group, gender and calendar year ($)","c94d10e8-f8cf-4d7d-95bc-2672b370e921","Average monthly payments for Canada Pension Plan (CPP) disability beneficiaries by age group, gender and calendar year"
"wd-deo","3c570e08-5b93-46ce-be97-d6770892efd4","Percentage of small and medium-sized enterprises that are majority-owned by Indigenous people, youth, visible minorities and persons with disabilities in western Canada","b44c29af-a4a4-4821-9de7-cb6cfecd0c8c","Business Ownership_e.csv"
"pc","3ce250b3-75bc-48f9-9c2d-addfda3d6804","Snowbed meltout phenology - Gros Morne","74a61579-397b-465f-8d28-92f63cbcbb6a","Snowbed meltout phenology and status of herb willow in late snowbeds - Gros Morne"
"aafc-aac","3d075f54-c352-4c97-8bd6-6eedb17be47b","Daily FOB Market Prices","692b198a-b874-42fc-b329-7279cb1b600d","Daily FOB Market Prices"
"pc","3dab77d0-b16a-4cd9-b06a-1a2185d0499e","Forest Non-Native Vegetation - Banff","bf8ff48f-ddf0-453b-a7fc-3c016cf39185","Forest Non-Native Vegetation - Banff"
"pc","3dab77d0-b16a-4cd9-b06a-1a2185d0499e","Forest Non-Native Vegetation - Banff","2f0b3b0f-b680-40fe-bc6a-ef460760b8f6","Forest Non-Native Vegetation - Banff - Data Dictionary"
"pc","3e47aec0-3319-42d2-ac71-d50bd2527cbf","Terrestrial Birds - Waterton Lakes - Forest","3a632f68-2310-4c7e-b475-43196a871e9c","Forest Birds - Waterton Lakes - Bird Diversity and Abundance data - 1"
"pc","3e47aec0-3319-42d2-ac71-d50bd2527cbf","Terrestrial Birds - Waterton Lakes - Forest","468a5169-a1ee-4038-8691-03431e6eb476","Forest Birds - Waterton Lakes - Bird Diversity and Abundance data dictionary - 2"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","9b2d0f3d-9b66-401d-a551-863ec27414c1","Charities Businesses Directors/Officers"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","93544c86-0458-448a-adac-fff195c4f42c","Financial data"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","be944ec3-c8c7-42ed-a9f7-8c9b7c023276","General information "
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","40043933-3e30-4c9a-813d-ccfdacdaf5db","Identification"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","6695faf6-3810-48ad-880b-02028b1942c9","Charitable Programs"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","fd2931b4-3b1a-4252-a8a8-4c4218eda613","Non-Qualified donees"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","11556a79-d5a8-4a24-b3d3-348d08ad6ee9","Qualified donees"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","80e3c7f9-e3b9-43d0-9053-f7359c305dcb","Private/Public Foundations"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","6f052d29-443b-4cce-a0e2-eac8225d976c","Activities outside Canada – Countries where program was carried"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","07e21c04-e95e-4576-9847-828b28cb3788","Activities outside Canada – Details on financial"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","8ef9fc37-aa8f-4099-8f1e-9827d2a0cd03","Activities outside Canada - Exported goods"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","5623228d-3b1a-4088-8e95-c4a66904ac2f","Activities outside Canada - Financial resources used"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","ec4d4a94-6eb6-4c05-b618-754f7f2bc78c","Compensation"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","77d7ffda-dfa5-4e4d-874d-7f8fc3730f11","Non-cash gifts (gifts in kind) received"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","5f93c990-e481-4841-8097-41f3393301c7","Political Activities / Public Policy and Development Activities – Description"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","cc3154e8-c7b3-4be7-b7af-c2b2b62d481e","Political Activities – Funding"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","e1330d89-e981-43ee-a9e3-017170ad7816","Political Activities – Resources"
"cra-arc","3e8a4d9f-9a12-4498-9a0b-a5c81d3281b4","2021 List of charities","3887ba10-9059-4e33-9a7e-a53acb6731e2","Charity Contact Web Addresses"
"hc-sc","3eac6c30-4e06-4441-a84b-8019786ae69c","Canadians’ Attitudes toward the Health Care System","9cc41a8f-fa60-42be-8e89-2dee0131d6e4","Canadians’ Attitudes toward the Health Care System"
"tbs-sct","3ec8780d-54e0-46db-9eaf-f838a27389d1","Broken Links Report","1f1b0e53-40cc-4900-a08a-e5595697aaea","Broken Link"
"psc-cfp","3f19e2bc-b243-486f-b536-1a03a4d93ad6","Public servants who received permission from the Public Service Commission to seek nomination as, and be, a candidate in a federal, territorial, provincial and municipal election","8440d413-a122-4eac-9627-5810bfdb73f4","Public servants who received permission from the Public Service Commission to seek nomination as, and be, a candidate in a federal, territorial, provincial and municipal election (Apr. 1, 2023 - Mar. 31, 2024)"
"cra-arc","3f53ffb8-c299-4fc7-96a0-4e9dfd01d43d","Goods and Services/Harmonized Sales Tax Credit Top Up Entitlement Data by Federal Electoral District - April 2020","d60b565e-63d3-434e-8cf2-437479a414cd","Explanatory Notes"
"ic","3f6bf258-d4f5-4ffd-b316-b45a04884b46","Credit Conditions Survey – 2010","21f7a364-39d1-482a-81be-68f783d2172f","Definitions"
"ic","3f6bf258-d4f5-4ffd-b316-b45a04884b46","Credit Conditions Survey – 2010","f88b9c1f-2069-46ee-81aa-4a4b2d8d0698","Definitions"
"ic","3f6bf258-d4f5-4ffd-b316-b45a04884b46","Credit Conditions Survey – 2010","1275467f-6b5a-479c-9ef3-794a36020fcc","Tables"
"ic","3f6bf258-d4f5-4ffd-b316-b45a04884b46","Credit Conditions Survey – 2010","98778b08-8973-4117-b87a-57805e487370","Tables"
"esdc-edsc","3f948f37-41dd-4b96-b65b-ea78a53ec8ca","Employment Equity Occupational Groups and their corresponding National Occupational Classification (NOC) Unit Groups","1d13eb53-f979-483a-bf1e-9e6bc9695c42","Employment Equity Occupational Groups and their corresponding National Occupational Classification (NOC) Unit Groups, 2021 Census"
"esdc-edsc","3f948f37-41dd-4b96-b65b-ea78a53ec8ca","Employment Equity Occupational Groups and their corresponding National Occupational Classification (NOC) Unit Groups","91a52e89-b31d-4d17-b56b-6159fbb30fc5","Employment Equity Occupational Groups and their corresponding National Occupational Classification (NOC) Unit Groups, 2021 Census"
"csec-cstc","3fb07d1b-8521-4c9a-b7de-6695f46b0d80","CSE Workforce Representation as of June 30th, 2022","b629fe88-c760-47cc-afff-87915a290de4","CSV EN"
"psc-cfp","3fe41e48-850e-4df2-81db-9df16d3c56a5","Federal Student Work Experience Program (FSWEP) Requests for Referrals submitted by hiring departments","51e8f1c1-7f2b-4245-900a-2304342410c0","FSWEP Requests for Referrals as of 2025-09-30"
"pc","4059a720-0541-42d2-8ce6-92bd5c030b1d","Air Quality - Mount Revelstoke","f8b4bc6c-0a19-471d-a84a-b647ebfcbe89","Air Quality - Mount Revelstoke"
"pc","4059a720-0541-42d2-8ce6-92bd5c030b1d","Air Quality - Mount Revelstoke","e307891a-1738-4c26-8edf-9b30ad71a375","Air Quality - Mount Revelstoke - data dictionary"
"pc","40ae1d02-b4a1-41bf-98f2-6e619dea850a","Kelp Density - Pacific Rim","29cba2c1-ebdb-47b7-8ee5-dcd09cd9ba24","Kelp Density - Pacific Rim - Data"
"pc","40ae1d02-b4a1-41bf-98f2-6e619dea850a","Kelp Density - Pacific Rim","c0660f94-a306-4344-af31-30f919ae0949","Kelp Density - Pacific Rim - Data Dictionary"
"pc","4107dc81-79c0-406e-a1e6-301509d9e506","Kokanee Spawning Counts - Kluane","902efb46-37c9-4bab-bd86-19021ce9fc2b","Kokanee Spawning Counts - Kluane"
"pc","417ab00e-070f-4647-81f8-434048eab3cb","Estuarine Index of Biotic Integrity - Kouchibouguac","fbc719e6-b4f9-4fce-a1f7-c018700b5f5c","Estuarine Index of Biotic Integrity - Kouchibouguac"
"pc","418c81fa-60bd-4063-a526-050c4032ecd1","Mammal Diversity and Abundance - Prince Albert","bce07fe7-69e1-4239-9522-bd98d963c465","Mammal Diversity and Abundance - Prince Albert - Data"
"pc","418c81fa-60bd-4063-a526-050c4032ecd1","Mammal Diversity and Abundance - Prince Albert","74ce639a-06d9-4dd4-aadd-d17c48311a58","Mammal Diversity and Abundance - Prince Albert - Data Dictionary"
"pc","42de6c1a-6826-4197-bc35-3e099cc9a6f6","Forest trees - Kejimkujik","629cf5b3-c8c9-4746-bfc3-14e9d6a587b2","Forest Trees - Kejimkujik - Condition Data - 1"
"pc","42de6c1a-6826-4197-bc35-3e099cc9a6f6","Forest trees - Kejimkujik","7f53f65d-6352-4a6c-8095-bb8876333a2f","Forest Trees - Kejimkujik - Site Information Data - 2"
"pc","42de6c1a-6826-4197-bc35-3e099cc9a6f6","Forest trees - Kejimkujik","ba54dd2b-6413-46ca-83fa-32571babb89a","Forest Trees - Kejimkujik - Data Dictionary - 3"
"cnsc-ccsn","42f3db24-390d-4d53-a0fa-108dca0a3200","Darlington Relicensing - Information and Reports","1f2cfdb6-9d04-4eca-a56f-3455e8df3d23","Darlington Relicensing - Information and Reports - Registry of Substantive Documents for Darlington Relicensing Project"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","83b8d566-8199-40a3-9d87-6b99e9600c5b","Subset 1 - 2020 Public Service Employee Survey open dataset - with labels"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","12d848dd-568d-41b6-8a78-09d898541f07","Subset 2 - 2020 Public Service Employee Survey open dataset - with labels"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","63f972a8-8bf2-4584-a735-e5d0c07a9eb6","Subset 3 - 2020 Public Service Employee Survey open dataset - with labels"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","56d0ebe0-4353-493f-889a-b9ab36259751","Subset 5 - 2020 Public Service Employee Survey open dataset - with labels"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","b9363aab-8906-45b3-91b5-c91cae5a9327","Subset 6 - 2020 Public Service Employee Survey open dataset - with labels"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","8bf75d4b-a80d-4828-839a-bf8c0b76af51","2020 Public Service Employee Survey open dataset"
"tbs-sct","4301f4bb-1daa-4b50-afab-d1193b5d2284","2020 Public Service Employee Survey","6e430653-54ee-4e96-8af3-a44c9c2cfea1","Subset 7 - 2020 Public Service Employee Survey open dataset - with labels"
"tbs-sct","432527ab-7aac-45b5-81d6-7597107a7013","Proactive Disclosure - Grants and Contributions","1d15a62f-5656-49ad-8c88-f40ce689d831","Proactive Disclosure - Grants and Contributions"
"tbs-sct","432527ab-7aac-45b5-81d6-7597107a7013","Proactive Disclosure - Grants and Contributions","4e4db232-f5e8-43c7-b8b2-439eb7d55475","Proactive Disclosure - Grants and Contributions Nothing to Report"
"pc","4361c613-2f4d-48b0-bf87-8d69a09b091a","Multi-Species Mammal Occupancy - Waterton Lakes - Forest","e4df2452-a881-49ac-8ef2-ba383dab8dd8","Multi-species mammal occupancy - Waterton Lakes - presence data - 1"
"pc","4361c613-2f4d-48b0-bf87-8d69a09b091a","Multi-Species Mammal Occupancy - Waterton Lakes - Forest","d6c5d04c-d3d4-4fcf-9527-8341cdefd750","Multi-species mammal occupancy - Waterton Lakes - presence data dictionary - 2"
"pc","43675fb6-6510-4d90-80d0-71f7e96b9604","Annual Decay Rates - Prince Edward Island","0c1cc3d1-29c8-46d9-b881-990ace1a6e8f","Annual Decay Rates - Prince Edward Island"
"pc","43675fb6-6510-4d90-80d0-71f7e96b9604","Annual Decay Rates - Prince Edward Island","689c67bf-e3dc-4445-8507-0cf17d3aed38","Annual Decay Rates - Prince Edward Island - Data Dictionary"
"hc-sc","439c6c46-b602-4b01-9f21-e04bf55d7b93","National Anti-Drug Strategy (NADS) Ad Recall and Tracking Survey of Youth  ","1fa5ec20-7806-44e6-a8cc-f5e5d10e7e61","National Anti-Drug Strategy (NADS) Ad Recall and Tracking Survey of Youth"
"pch","43a63c4f-b08e-4c53-99bb-20b90b83c6c0","Canadian Film or Video Production Tax Credit Program (CPTC) - Certified Productions","3fc178f1-e742-4f6e-be64-6c268a056f0e","List of certified productions since 2010 - updated 2025-07-21.CSV"
"pc","43d71c93-0843-407c-a0f2-286716d7da47","Stream temperature - Torngat Mountains","328d27d7-e3a4-432b-9fcb-72cf13dea1c3","Stream hydrology and temperature - Torngat Mountains"
"pc","43d8ff28-5e35-429a-a5cd-8557f91f9be9","Avian species relative abundance - Tundra - Mount-Revelstoke NP ","e7cdd14f-50bf-487c-a645-50b7c8070b42","Avian species relative abundance - Tundra - Mount-Revelstoke NP - Data"
"pc","43d8ff28-5e35-429a-a5cd-8557f91f9be9","Avian species relative abundance - Tundra - Mount-Revelstoke NP ","1a7df55d-70a3-47ba-8650-e1cbf033a598","Avian species relative abundance - Tundra - Mount-Revelstoke NP - Data Dictionary"
"isc-sac","440a10df-4f65-47f4-851c-6acf30d37841","2024-25 and 2025-26 Planned Procurement – Mandatory Minimum 5% Indigenous Procurement Target","5b73d9c0-de6e-4b19-bf44-68811bee8e28","2024-25 and 2025-26 Planned Procurement – Mandatory Minimum 5% Indigenous Procurement Target"
"isc-sac","440a10df-4f65-47f4-851c-6acf30d37841","2024-25 and 2025-26 Planned Procurement – Mandatory Minimum 5% Indigenous Procurement Target","626a46d3-5ed0-44f3-98dd-1ac6fb8fae5c","Goods and Services Where Organizations Identified Indigenous Business Capacity Gaps"
"pc","443c3c4b-ef3b-4a98-8d37-e3ba398609d8","Area Burned Condition Class - Glacier","9fc7f421-60ae-4d9a-a7dd-6bc85ba70264","Area Burned Condition Class - Glacier"
"pc","443c3c4b-ef3b-4a98-8d37-e3ba398609d8","Area Burned Condition Class - Glacier","81429a72-0519-4b07-82a0-71b18cda8541","Area Burned Condition Class - Glacier - Data Dictionary"
"pc","4482fa68-809d-4eaf-87c0-4e3cf404a1e0","Invasive Vascular Plants - Pacific Rim","6e974350-65cc-4d56-9256-6cc7012fcc06","Invasive Vascular Plants - Pacific Rim - English Ivy - Data"
"pc","4482fa68-809d-4eaf-87c0-4e3cf404a1e0","Invasive Vascular Plants - Pacific Rim","b1e06bfe-a83e-4f7d-939b-9dae97794f0d","Invasive Vascular Plants - Pacific Rim - Invasive Dune Grass - Data"
"pc","452342cd-409b-4963-8bb6-162bb1d4fee4","Eelgrass extent - Kejimkujik","e8f2150e-eebe-4ab8-8977-aab4098d7acb","Eelgrass Extent - Kejimkujik - Extent Data"
"pc","4560eba5-a5f6-4c30-be39-d72c3eab8941","Permafrost - Ivvavik","ebda1c50-32eb-41ee-bae8-f822fa691bbd","Permafrost-Ivvavik-2014-2017-data"
"pc","45a1955f-3134-4001-90d2-f33d3b2ff1dc","Kootenay_NP_Alpine_Pika Haypile Surveys","246bf163-93df-4bc8-afec-15ada1bf94ca","Alpine Small Mammal Pika - Kootenay"
"pc","45d5d92f-8828-4312-8adf-a535c6ffb98a","Permafrost - Tundra -Vuntut","e137993f-8152-4ba4-96c0-563124ad8025","Permafrost-Vuntut"
"hc-sc","46a8e02d-6d47-49f6-a28b-3663e35ef896","Consumer Product Recalls","1edb857d-1ad3-451e-ab0f-655615d91f45","Consumer Product Recalls"
"pc","46ad3419-a510-4e09-8280-679daddd1668","Grizzly Bear Occupancy - Ivvavik","4dc2d3b6-25db-409d-91da-684ef9551ba7","Grizzly Bear Occupancy - Ivvavik - Data"
"pc","46ad3419-a510-4e09-8280-679daddd1668","Grizzly Bear Occupancy - Ivvavik","5d604408-5dea-4c52-bde8-a636b87baa31","Grizzly Bear Occupancy - Ivvavik - Data Dictionary"
"pc","46c0d3f4-5b52-4d58-90a7-3631060c60bc","Lentic freshwater fish occurrence - Jasper","de14e8df-5753-4910-91b6-8d6888eefbcb","Lentic freshwater fish occurrence - Jasper"
"pc","46c0d3f4-5b52-4d58-90a7-3631060c60bc","Lentic freshwater fish occurrence - Jasper","de7e498c-0fd2-4481-9659-2f9d20b4ddaf","Lentic freshwater fish occurrence - Jasper - Data Dictionary"
"nrc-cnrc","46c213f2-863f-4fa2-9a14-467f8a75c8e1","National Research Council Canada Publications 2019-2021","250ea304-fbc3-4291-a40a-9e90877ece1b","NRC Publications 2019-2021"
